Student_ID,Age,Gender,Study_Hours_per_Week,Attendance_Rate,Previous_Score,Assignment_Performance,Sleep_Hours_per_Night,Motivation_Level,Parental_Involvement,Internet_Access,Tutoring,Extracurricular_Activities,Family_Income,Distance_from_School,Learning_Difficulties,Academic_Support,Exam_Score
STU01709,16,Male,25.7,76.0,55.3,88.9,7.9,Low,Low,Yes,No,No,Medium,Far,No,No,64.6
STU01710,18,Female,25.5,82.6,48.0,88.5,6.7,Medium,Low,Yes,No,No,Medium,Moderate,No,No,65.6
STU01711,21,Female,13.8,78.6,70.5,79.0,5.3,Medium,Low,No,Yes,Yes,High,Far,No,Yes,61.8
STU01712,18,Female,17.6,80.0,81.4,73.8,5.8,High,Medium,Yes,Yes,No,Low,Moderate,Yes,No,75.2
STU01713,17,Female,18.6,83.4,77.6,91.8,,High,Medium,Yes,Yes,No,Medium,Moderate,No,No,84.3
STU01714,17,Female,5.4,99.4,62.4,57.6,8.4,High,Medium,Yes,No,No,Low,Moderate,No,No,67.4
STU01715,18,Female,28.7,89.6,65.5,89.0,7.9,High,High,Yes,No,Yes,Medium,Near,No,No,87.5
STU01716,17,Male,,97.3,46.6,63.6,10.0,Medium,,Yes,Yes,No,Medium,Moderate,Yes,No,57.1
STU01717,15,Female,16.2,85.1,53.8,61.6,5.8,High,High,Yes,No,No,High,Moderate,No,No,62.1
STU01718,20,Male,22.9,97.8,62.7,80.5,7.0,Low,Low,Yes,No,No,High,Far,No,No,77.8
STU01719,17,Male,17.4,87.3,61.9,70.3,7.1,Low,High,Yes,No,Yes,Medium,Moderate,No,No,59.4
STU01720,19,Female,6.3,77.1,64.9,72.4,8.9,Low,High,Yes,No,No,Low,Moderate,No,Yes,58.6
STU01721,17,Male,8.6,95.6,51.7,50.1,4.5,Medium,Medium,No,No,No,Medium,Near,No,Yes,52.5
STU01722,16,Male,0.0,99.8,61.4,37.3,7.1,High,Medium,Yes,Yes,No,Medium,Near,No,Yes,55.7
STU01723,15,Male,15.5,91.4,57.4,71.6,7.0,Medium,Low,Yes,No,Yes,Low,Near,No,Yes,61.9
STU01724,16,Male,19.4,93.3,75.6,68.0,8.2,High,Low,Yes,No,No,Medium,Moderate,No,No,76.4
STU01725,16,Female,13.5,97.8,60.4,65.8,6.3,High,High,Yes,No,No,High,Near,No,Yes,61.1
STU01726,19,Male,5.8,82.3,52.7,60.9,8.8,High,,No,Yes,No,Medium,Moderate,No,No,54.0
STU01727,15,Male,11.0,77.8,53.0,67.1,7.6,Low,High,No,No,Yes,Medium,Near,No,No,44.3
STU01728,15,Male,12.0,88.6,59.5,59.3,,Medium,Medium,Yes,Yes,Yes,High,Moderate,No,No,70.6
STU01729,15,Male,21.9,100.0,53.3,71.4,7.9,High,Low,Yes,No,No,Low,Far,No,Yes,69.6
STU01730,15,Female,26.5,88.0,58.8,91.7,6.8,Medium,Medium,No,Yes,Yes,Low,Moderate,No,Yes,73.0
STU01731,15,Male,0.0,91.3,63.7,50.4,7.7,High,Low,Yes,Yes,No,Medium,Near,Yes,No,59.4
STU01732,19,Female,14.4,85.7,82.0,72.3,5.2,High,Medium,No,No,No,Medium,Moderate,No,No,82.0
STU01733,17,Female,10.2,87.9,69.9,61.5,6.6,Low,Medium,Yes,No,No,Medium,Near,No,No,59.6
STU01734,16,Female,12.9,79.7,44.4,63.2,8.5,Medium,Medium,Yes,No,No,Low,Near,No,Yes,49.9
STU01735,15,Female,21.7,90.5,66.9,69.1,9.1,Medium,Low,Yes,No,No,Low,Near,No,No,65.5
STU01736,21,Female,11.0,93.8,55.7,69.4,7.7,High,Low,Yes,Yes,No,Low,Near,Yes,No,62.4
STU01737,17,Male,20.5,70.0,59.2,77.6,6.6,Low,Medium,Yes,No,Yes,High,Near,No,No,64.8
STU01738,17,Male,30.9,70.0,67.7,77.4,6.2,Medium,Medium,Yes,Yes,No,Medium,Near,No,Yes,75.7
STU01739,16,Male,,67.5,60.0,72.3,5.9,Low,Low,Yes,No,No,Medium,Near,No,No,49.4
STU01740,19,Female,13.3,99.8,88.9,50.6,5.9,Medium,Low,Yes,No,Yes,Low,Moderate,Yes,No,65.1
STU01741,18,Male,13.1,75.8,61.7,76.4,5.7,Low,Medium,Yes,Yes,No,Low,Far,No,Yes,63.8
STU01742,18,Male,34.1,88.5,57.6,83.6,6.9,Medium,Medium,Yes,No,Yes,Medium,Far,No,No,77.1
STU01743,17,Male,11.0,100.0,63.8,65.6,6.1,Medium,Medium,Yes,Yes,No,Low,Near,No,Yes,64.7
STU01744,20,Male,26.8,88.3,67.3,81.7,7.8,Medium,Low,Yes,No,Yes,Medium,Moderate,No,Yes,77.5
STU01745,20,Male,14.7,90.1,55.6,57.5,7.5,Medium,Medium,Yes,No,No,Medium,Far,No,No,53.2
STU01746,16,Other,16.4,76.6,46.9,66.1,8.6,High,High,No,No,Yes,Medium,Near,No,No,57.7
STU01747,18,Male,21.6,88.3,58.8,89.6,7.8,High,Medium,Yes,No,No,Medium,Far,No,No,73.8
STU01748,17,Female,12.0,75.0,64.0,72.5,8.3,High,Medium,Yes,Yes,No,Medium,Moderate,Yes,No,58.5
STU01749,19,Female,22.9,66.0,75.4,89.9,5.8,Medium,Medium,Yes,No,No,Low,Far,No,Yes,76.7
STU01750,18,Male,12.8,85.5,73.6,57.5,7.7,Low,Medium,Yes,No,No,Medium,Far,No,No,59.9
STU01751,17,Male,6.5,88.2,65.0,50.7,7.4,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,56.4
STU01752,17,Male,23.1,79.7,74.5,75.0,4.0,High,Medium,Yes,No,No,Low,Moderate,No,No,73.4
STU01753,15,Male,19.9,77.5,59.2,73.4,6.9,Low,High,Yes,No,No,High,Near,No,No,58.0
STU01754,19,Female,10.3,82.9,46.7,53.9,5.5,Medium,Medium,Yes,No,No,Low,Near,No,No,46.3
STU01755,15,Male,24.2,77.7,62.3,79.3,4.7,High,Medium,Yes,No,Yes,Low,Moderate,No,No,67.2
STU01756,16,Male,7.1,92.4,51.7,62.1,6.5,Medium,High,Yes,Yes,No,Low,Near,No,No,57.7
STU01757,15,Female,18.4,89.5,68.5,83.3,6.0,Medium,Medium,Yes,No,Yes,High,Near,No,Yes,82.9
STU01758,21,Female,1.5,100.0,46.8,52.7,5.9,Medium,High,Yes,No,Yes,Medium,Near,No,No,57.2
STU01759,15,Female,11.9,81.4,45.3,68.2,4.8,Medium,High,Yes,No,Yes,Medium,Far,Yes,Yes,44.7
STU01760,21,Female,8.3,85.7,66.7,52.0,9.7,High,Medium,Yes,No,No,Low,Near,No,No,61.2
STU01761,18,Female,4.9,86.7,84.7,40.0,5.1,High,Medium,Yes,Yes,Yes,Medium,Near,No,No,67.4
STU01762,20,Male,15.2,81.3,63.5,79.8,6.5,High,High,Yes,Yes,Yes,Medium,Moderate,No,Yes,76.8
STU01763,17,Female,17.7,65.2,64.9,72.2,8.0,Low,Medium,Yes,No,Yes,High,Moderate,No,No,56.7
STU01764,21,Male,19.9,89.4,48.5,83.4,8.5,Medium,Medium,Yes,No,No,Low,Near,Yes,No,65.7
STU01765,19,Female,15.0,100.0,60.8,64.1,5.3,Low,High,Yes,Yes,No,Low,Far,No,Yes,61.0
STU01766,15,Female,18.4,95.0,52.4,60.6,6.7,High,Medium,Yes,No,No,Low,Moderate,No,No,63.4
STU01767,21,Male,6.0,100.0,67.4,43.2,7.8,Medium,Medium,Yes,Yes,No,High,Moderate,No,No,65.1
STU01768,19,Female,8.0,94.0,42.5,50.8,7.4,High,Low,Yes,No,No,Medium,Near,No,No,58.5
STU01769,20,Female,14.9,83.5,61.7,58.3,7.6,Low,Medium,Yes,Yes,Yes,Medium,Moderate,No,No,58.6
STU01770,20,Male,8.0,91.0,34.8,64.7,5.2,Low,High,Yes,No,Yes,Medium,Far,No,Yes,41.0
STU01771,15,Female,15.0,95.7,49.0,67.0,5.8,High,Medium,Yes,Yes,Yes,High,Near,No,No,73.7
STU01772,16,Male,,69.0,39.8,71.3,6.8,High,High,Yes,No,No,High,Near,No,No,53.8
STU01773,15,Female,13.7,89.4,59.6,63.7,6.5,High,Medium,Yes,No,Yes,Medium,Near,No,No,68.6
STU01774,18,Female,1.7,84.0,56.4,65.7,7.2,Medium,Low,Yes,Yes,Yes,Low,Far,No,No,59.8
STU01775,21,Female,1.3,99.8,51.3,57.9,5.4,Low,Medium,No,Yes,Yes,Low,Near,No,No,40.5
STU01776,17,Female,9.3,88.7,56.7,60.6,8.5,High,Low,Yes,Yes,No,High,Far,No,No,71.2
STU01777,16,Female,4.4,60.4,51.2,48.6,5.2,Medium,Low,Yes,Yes,No,Medium,Near,No,No,48.3
STU01778,15,Female,0.0,89.4,62.7,65.3,7.3,High,Low,Yes,Yes,No,Low,Moderate,No,Yes,69.3
STU01779,19,Male,18.9,64.4,51.5,68.4,5.8,Medium,Medium,Yes,No,Yes,Medium,Moderate,No,No,55.5
STU01780,16,Female,22.8,97.7,86.8,84.0,6.6,Medium,High,No,No,Yes,High,Near,No,No,79.9
STU01781,21,Male,22.0,77.3,68.8,84.6,4.8,High,Low,No,Yes,No,Medium,Moderate,No,Yes,71.1
STU01782,16,Female,13.8,73.7,60.8,79.7,6.7,Medium,Low,Yes,Yes,Yes,Medium,Near,No,Yes,62.2
STU01783,21,Male,13.7,77.3,68.1,57.4,8.0,Medium,High,Yes,No,No,High,Near,No,Yes,65.9
STU01784,15,Male,15.8,76.1,58.7,93.4,8.9,Medium,High,Yes,No,No,Medium,Far,No,No,62.5
STU01785,21,Female,9.8,83.4,74.2,80.0,6.9,Medium,High,Yes,Yes,Yes,Low,Near,No,No,75.5
STU01786,16,Male,0.3,76.4,60.0,55.8,5.2,Medium,Low,No,Yes,No,High,Moderate,Yes,Yes,52.4
STU01787,19,Male,24.5,82.0,58.5,65.5,8.2,High,Medium,Yes,Yes,Yes,High,Near,No,No,80.4
STU01788,20,Male,15.1,69.6,48.3,76.4,7.5,Medium,Low,Yes,No,No,High,Near,No,No,62.4
STU01789,16,Male,14.6,82.5,55.0,76.1,6.7,Low,Medium,No,Yes,Yes,Medium,Moderate,No,No,58.1
STU01790,21,Male,12.5,99.2,54.3,51.9,6.2,Low,Medium,Yes,Yes,No,Low,Moderate,No,No,61.3
STU01791,20,Male,19.7,80.5,39.3,72.1,6.8,High,Medium,Yes,No,Yes,High,Near,No,No,59.1
STU01792,21,Male,14.1,91.2,52.1,78.7,,Medium,Medium,Yes,No,No,Low,Moderate,Yes,No,56.1
STU01793,19,Male,11.1,72.4,64.7,41.5,8.2,Medium,High,Yes,No,Yes,High,Near,No,No,53.2
STU01794,21,Female,12.3,90.8,58.4,68.5,5.7,High,Low,Yes,Yes,No,High,Far,No,No,66.3
STU01795,15,Male,15.5,96.4,73.7,71.5,6.0,High,Low,Yes,Yes,No,Medium,Near,No,No,75.0
STU01796,17,Female,5.8,99.3,79.8,45.8,6.6,Low,High,No,No,Yes,High,Near,No,No,68.2
STU01797,16,Female,26.3,87.0,57.8,87.2,5.0,Low,Medium,No,No,Yes,Medium,Moderate,No,No,60.7
STU01798,17,Male,10.1,91.7,61.0,62.6,8.0,High,,Yes,No,No,Low,Near,No,Yes,65.9
STU01799,21,Female,8.6,72.2,57.7,60.3,,Medium,Low,Yes,No,Yes,Medium,Near,No,No,62.3
STU01800,19,Female,12.0,81.2,48.5,68.1,7.4,Medium,Medium,Yes,No,No,Low,Near,No,No,51.8
STU01801,16,Other,22.3,77.0,68.9,75.7,10.0,High,Medium,Yes,Yes,No,Medium,Far,No,No,76.6
STU01802,21,Female,12.9,88.3,60.7,63.6,8.0,Medium,Low,Yes,No,No,Low,Far,No,No,60.1
STU01803,20,Male,24.3,79.7,67.3,75.2,9.0,High,High,Yes,No,Yes,Medium,Moderate,No,Yes,79.3
STU01804,18,Female,12.4,91.9,68.4,66.7,7.1,Medium,Medium,Yes,No,No,High,Moderate,No,Yes,75.6
STU01805,21,Female,3.6,100.0,56.7,46.9,6.2,Medium,High,No,Yes,Yes,High,Moderate,No,No,54.6
STU01806,17,Female,8.3,91.2,64.6,80.8,4.8,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,60.2
STU01807,16,Male,9.5,99.1,61.4,51.9,7.5,Low,Low,Yes,No,No,Medium,Near,No,Yes,62.3
STU01808,17,Female,20.2,73.2,68.5,79.6,7.8,High,High,No,No,No,Medium,Far,No,No,69.5
STU01809,16,Female,11.3,84.2,51.1,53.4,8.4,High,Low,Yes,No,No,High,Near,Yes,No,56.2
STU01810,21,Male,5.6,87.2,66.8,90.0,6.2,Medium,Medium,Yes,Yes,No,Medium,Near,No,No,68.0
STU01811,15,Male,3.4,85.7,43.4,46.8,8.0,Medium,,Yes,No,No,Medium,Far,No,No,51.8
STU01812,20,Male,0.3,100.0,67.5,68.9,5.1,Medium,Medium,Yes,No,No,High,Moderate,No,No,64.5
STU01813,21,Female,36.2,77.6,65.0,87.7,7.1,High,Low,Yes,Yes,No,Medium,Near,No,No,80.5
STU01814,17,Female,9.0,88.2,62.4,69.1,7.8,High,Medium,Yes,No,No,High,Near,No,No,67.1
STU01815,18,Female,18.5,60.7,65.3,72.4,8.0,High,Low,Yes,No,Yes,High,Moderate,No,Yes,70.5
STU01816,18,Male,5.3,89.2,70.3,59.8,8.2,High,Medium,Yes,No,No,High,Moderate,No,Yes,69.9
STU01817,19,Female,24.8,90.1,70.9,83.9,7.8,Medium,High,No,Yes,No,Low,Moderate,No,No,82.7
STU01818,16,Male,8.1,84.5,64.5,67.1,7.2,Low,Medium,Yes,No,No,Medium,Near,Yes,No,52.9
STU01819,17,Male,30.0,89.0,70.4,92.0,8.9,Medium,High,No,No,Yes,High,Far,No,No,79.1
STU01820,19,Female,30.8,79.4,39.8,85.6,6.9,Medium,Medium,Yes,No,No,Medium,Near,Yes,No,61.8
STU01821,17,Other,6.1,72.8,75.3,58.4,7.0,Medium,Low,Yes,No,Yes,Medium,Moderate,No,Yes,61.2
STU01822,16,Female,24.9,75.1,33.2,81.2,,Medium,Medium,Yes,No,No,Low,Moderate,No,No,52.4
STU01823,21,Female,30.0,76.5,43.6,86.2,4.0,Low,Medium,Yes,Yes,No,Low,Near,No,No,56.1
STU01824,21,Male,2.2,72.1,72.8,51.3,7.9,Low,Medium,Yes,Yes,Yes,Medium,Near,No,No,54.9
STU01825,18,Male,3.1,71.7,46.8,58.6,7.9,Low,Low,Yes,Yes,No,Medium,Far,No,No,42.9
STU01826,21,Female,0.0,76.7,50.3,46.7,6.4,High,Medium,Yes,No,Yes,Medium,Far,No,No,51.5
STU01827,21,Female,7.5,81.4,70.1,68.9,7.0,High,Medium,Yes,Yes,No,Medium,Near,No,No,77.5
STU01828,15,Male,7.0,86.3,63.9,71.7,,Low,High,Yes,No,No,Medium,Far,No,No,60.3
STU01829,18,Male,12.3,72.8,61.8,62.0,6.7,Medium,High,Yes,No,No,Medium,Near,No,No,62.7
STU01830,19,Male,4.8,75.7,59.9,61.3,6.9,Medium,Low,Yes,Yes,No,Medium,Moderate,No,No,56.5
STU01831,20,Female,20.5,78.9,58.0,71.4,7.6,High,Low,Yes,No,Yes,Medium,Near,No,No,66.1
STU01832,15,Male,15.2,89.4,56.2,61.8,6.1,Medium,High,Yes,No,No,Medium,Far,No,No,64.6
STU01833,19,Male,18.4,73.0,54.7,66.3,7.0,Medium,Low,Yes,Yes,Yes,Low,Near,No,No,64.4
STU01834,16,Male,23.2,79.8,64.2,70.5,5.0,Medium,Low,Yes,Yes,Yes,Medium,Moderate,No,Yes,69.6
STU01835,15,Male,17.1,94.7,54.9,55.4,6.1,High,High,Yes,No,No,Medium,Moderate,No,No,68.9
STU01836,19,Female,13.2,77.1,62.3,88.3,5.4,Medium,Medium,No,No,Yes,Medium,Near,No,No,60.3
STU01837,16,Male,8.4,72.5,45.8,59.6,7.2,Low,Low,Yes,No,Yes,Medium,Moderate,No,Yes,53.0
STU01838,18,Female,22.2,84.1,74.9,79.7,5.4,Medium,Low,Yes,No,Yes,Medium,Near,Yes,No,70.3
STU01839,20,Female,17.2,76.7,75.4,65.0,4.9,Medium,Low,Yes,No,No,Low,Moderate,No,No,64.1
STU01840,16,Female,16.8,57.4,57.8,66.9,4.9,Medium,Low,Yes,No,Yes,High,Near,No,No,52.4
STU01841,21,Male,10.2,87.0,67.6,49.9,5.5,High,Medium,Yes,No,No,Low,Moderate,No,No,60.2
STU01842,17,Other,17.4,93.7,57.5,78.9,8.5,High,Low,Yes,No,Yes,High,Far,No,No,80.5
STU01843,16,Female,8.7,84.8,71.0,55.6,9.3,Medium,Low,Yes,No,No,Medium,Near,No,No,63.7
STU01844,16,Other,17.5,95.4,48.2,90.1,6.5,High,High,Yes,No,No,Medium,Near,No,No,78.2
STU01845,20,Female,12.9,91.4,54.9,60.8,4.8,Low,High,Yes,No,Yes,Low,Moderate,Yes,No,41.0
STU01846,17,Male,20.7,76.5,52.0,79.1,6.5,Medium,High,No,No,No,Low,Moderate,No,No,51.8
STU01847,21,Male,4.4,100.0,61.7,45.0,9.1,High,Medium,Yes,No,Yes,Low,Far,No,No,63.1
STU01848,19,Male,15.4,88.2,73.6,68.7,7.3,Medium,Medium,Yes,Yes,No,Low,Near,No,No,76.7
STU01849,19,Female,20.6,89.3,61.7,57.1,4.8,Low,Medium,Yes,Yes,Yes,Medium,Near,No,No,62.6
STU01850,16,Male,15.6,75.1,54.7,57.6,9.7,Medium,Medium,No,No,No,Medium,Far,No,No,56.8
STU01851,17,Male,3.6,69.5,53.3,67.6,6.5,Medium,Low,Yes,No,No,Medium,Far,No,No,57.8
STU01852,17,Male,9.0,74.2,55.7,75.7,6.2,High,High,Yes,No,No,Low,Moderate,No,No,59.7
STU01853,21,Male,25.1,94.2,68.0,81.5,8.8,High,,Yes,Yes,No,High,Near,No,No,93.6
STU01854,20,Male,14.4,100.0,68.9,68.0,7.4,Low,High,No,No,No,Medium,Near,No,No,56.4
STU01855,18,Male,8.4,87.9,56.6,69.3,8.9,Medium,Medium,Yes,No,Yes,Low,Near,No,No,57.5
STU01856,19,Male,25.0,85.9,69.0,82.9,6.8,High,Medium,Yes,No,Yes,Medium,Far,Yes,Yes,79.1
STU01857,20,Male,27.4,94.7,68.6,75.5,6.9,Medium,High,Yes,No,Yes,Low,Near,No,Yes,76.5
STU01858,15,Male,5.6,98.8,61.2,64.6,6.3,Low,Low,Yes,No,Yes,Low,Moderate,No,No,57.2
STU01859,19,Male,11.0,70.5,63.7,69.4,7.2,High,Medium,Yes,No,No,Medium,Moderate,No,Yes,70.4
STU01860,20,Female,12.2,100.0,86.3,79.0,6.9,High,Low,Yes,No,Yes,Medium,Near,No,No,81.7
STU01861,19,Female,19.3,81.2,58.4,84.7,5.9,Medium,Medium,No,No,Yes,High,Near,No,No,62.4
STU01862,18,Male,13.6,95.8,71.6,48.2,4.5,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,66.2
STU01863,15,Male,16.0,74.3,60.4,60.0,7.7,Medium,Medium,Yes,No,No,High,Near,No,No,61.1
STU01864,18,Female,13.8,95.3,68.4,94.3,7.5,High,High,Yes,No,Yes,High,Near,No,Yes,76.6
STU01865,21,Female,32.6,70.7,57.5,85.5,6.6,High,Low,Yes,Yes,Yes,High,Near,No,No,85.6
STU01866,15,Female,19.6,96.2,63.6,73.3,8.4,High,Low,Yes,No,Yes,Medium,Far,No,Yes,74.6
STU01867,16,Female,12.7,91.4,56.0,64.6,7.2,Low,Medium,Yes,No,No,Low,Far,No,No,49.5
STU01868,20,Male,12.8,69.3,43.9,62.2,7.7,High,High,Yes,Yes,Yes,Low,Moderate,No,No,54.3
STU01869,15,Male,18.8,97.8,70.3,92.9,7.0,Medium,High,Yes,No,No,Medium,Moderate,No,No,77.3
STU01870,21,Male,7.4,75.2,63.5,60.6,4.6,High,Medium,Yes,No,No,Medium,Moderate,No,Yes,58.3
STU01871,21,Female,17.2,96.4,63.8,61.0,9.0,Medium,High,Yes,Yes,No,Low,Moderate,No,No,70.0
STU01872,18,Female,16.3,86.4,52.1,66.7,7.6,High,Low,Yes,No,No,Medium,Far,No,No,68.6
STU01873,19,Female,8.1,72.5,78.0,69.9,5.0,Low,Low,Yes,No,Yes,Low,Moderate,No,Yes,57.4
STU01874,15,Male,0.0,74.9,71.2,42.4,6.3,High,High,Yes,No,No,Medium,Near,No,Yes,54.8
STU01875,20,Female,1.1,100.0,54.5,58.3,7.9,Medium,High,Yes,No,No,Low,Far,Yes,No,47.7
STU01876,15,Male,13.2,100.0,71.6,60.1,9.3,Low,Low,Yes,No,No,Medium,Moderate,No,No,64.4
STU01877,17,Male,22.3,82.9,46.4,75.3,7.4,Medium,Medium,Yes,No,Yes,Medium,Near,No,No,63.3
STU01878,19,Male,11.4,89.2,60.5,77.6,8.1,Medium,High,Yes,Yes,No,Low,Far,No,No,71.7
STU01879,20,Female,21.9,97.0,57.9,84.7,9.5,Medium,Low,Yes,No,No,Medium,Near,Yes,No,62.5
STU01880,20,Male,12.1,72.1,60.0,70.9,9.4,Low,High,Yes,No,Yes,Medium,Near,No,No,56.0
STU01881,16,Female,6.6,91.9,43.2,48.6,,Medium,Medium,Yes,Yes,Yes,Low,Moderate,Yes,No,48.1
STU01882,18,Male,4.8,94.9,50.7,67.0,,Medium,Medium,Yes,No,No,Low,Near,Yes,No,46.5
STU01883,16,Female,7.6,88.6,64.1,49.9,5.5,Medium,Medium,Yes,Yes,No,Medium,Moderate,No,No,64.4
STU01884,20,Female,16.1,98.9,62.1,68.0,6.9,Medium,Medium,No,Yes,No,Medium,Near,No,No,66.9
STU01885,19,Male,14.6,86.5,36.0,70.1,7.6,Medium,Low,Yes,Yes,Yes,Medium,Near,No,No,62.1
STU01886,15,Female,13.0,96.1,51.7,79.7,6.4,High,Low,Yes,Yes,Yes,Low,Moderate,No,Yes,73.9
STU01887,15,Female,13.3,87.4,60.1,70.0,5.0,Low,Medium,Yes,No,No,Medium,Moderate,Yes,No,53.7
STU01888,19,Female,23.8,69.7,70.7,82.2,6.9,Medium,Medium,Yes,No,No,Low,Near,No,No,70.7
STU01889,20,Female,30.0,94.4,56.2,79.4,4.3,Medium,Medium,Yes,Yes,No,High,Far,No,No,72.6
STU01890,21,Female,9.1,98.0,63.8,73.0,9.3,High,Medium,Yes,No,No,Medium,Moderate,No,No,71.0
STU01891,15,Male,13.5,83.5,53.4,67.9,6.9,Low,Medium,Yes,Yes,Yes,High,Near,No,No,69.1
STU01892,21,Female,,71.6,50.4,39.5,8.6,High,Low,Yes,Yes,No,Medium,Near,No,No,62.5
STU01893,15,Male,14.9,93.7,63.9,93.1,5.7,Medium,Low,Yes,No,No,Medium,Far,No,Yes,67.6
STU01894,15,Male,12.5,88.2,50.5,57.2,6.2,High,High,Yes,No,Yes,Medium,Moderate,No,No,62.7
STU01895,18,Male,16.7,88.0,48.0,56.3,7.9,High,Medium,Yes,No,No,Medium,Near,No,No,60.5
STU01896,18,Female,22.0,86.9,59.4,72.5,9.2,Medium,Medium,Yes,No,Yes,Medium,Near,Yes,Yes,71.6
STU01897,17,Female,5.3,95.1,63.5,69.2,7.3,Medium,Medium,Yes,No,Yes,Medium,Moderate,Yes,No,60.5
STU01898,16,Male,13.3,87.9,45.5,89.9,5.8,High,Medium,Yes,No,No,Medium,Near,No,No,66.5
STU01899,19,Female,12.8,80.3,59.2,67.8,8.3,High,High,Yes,Yes,Yes,Medium,Moderate,No,No,73.0
STU01900,19,Female,16.3,68.8,65.7,76.9,5.4,Medium,High,Yes,Yes,Yes,Medium,Far,No,No,59.5
STU01901,19,Male,26.2,80.4,65.8,77.5,9.0,High,Medium,Yes,Yes,No,High,Near,No,No,82.1
STU01902,17,Male,9.8,94.1,51.2,76.5,8.6,High,Low,Yes,Yes,Yes,Medium,Far,No,Yes,71.1
STU01903,18,Female,19.9,81.7,72.5,68.4,5.9,Medium,Low,Yes,No,Yes,Medium,Far,No,No,65.8
STU01904,20,Male,28.4,94.1,69.5,93.3,6.8,Low,Low,No,Yes,No,Medium,Far,No,No,76.0
STU01905,21,Female,8.2,70.9,59.7,83.6,6.2,Medium,Medium,No,No,No,Medium,Far,No,No,58.9
STU01906,21,Male,16.2,74.9,61.4,80.7,7.6,Medium,Low,Yes,No,No,High,Far,Yes,No,66.0
STU01907,20,Male,16.1,74.3,46.5,73.1,7.7,Medium,Medium,Yes,No,Yes,High,Moderate,No,Yes,60.8
STU01908,17,Female,4.6,86.4,65.0,50.1,4.4,High,Low,Yes,Yes,No,Medium,Moderate,No,Yes,62.8
STU01909,20,Female,19.6,100.0,85.6,70.8,7.8,High,High,Yes,No,Yes,Medium,Moderate,No,No,82.0
STU01910,19,Female,24.0,100.0,69.0,61.8,6.9,Medium,Low,Yes,No,No,Medium,Far,No,No,71.3
STU01911,16,Female,9.7,95.6,82.3,65.8,5.2,Medium,Medium,Yes,No,Yes,Medium,Near,No,No,72.6
STU01912,15,Female,12.7,65.4,54.3,68.6,7.9,High,Medium,Yes,No,No,High,Near,No,No,61.0
STU01913,21,Female,1.0,77.5,68.2,39.6,9.4,High,Low,Yes,No,Yes,Low,Near,No,No,58.5
STU01914,18,Male,23.4,54.6,66.0,81.7,7.2,Low,High,Yes,No,No,Low,Far,No,No,65.0
STU01915,18,Female,21.9,86.7,38.7,74.9,9.1,Medium,Medium,Yes,No,Yes,Low,Moderate,No,Yes,59.4
STU01916,17,Male,7.4,100.0,74.8,46.7,8.2,High,Medium,Yes,No,No,Medium,Moderate,No,No,72.1
STU01917,18,Female,8.3,93.2,54.1,54.4,8.2,Medium,Medium,Yes,No,Yes,High,Near,No,No,55.0
STU01918,19,Male,11.8,67.3,59.6,53.2,7.7,Medium,Medium,Yes,Yes,No,Low,Moderate,No,Yes,61.0
STU01919,21,Female,25.3,98.9,69.5,78.4,6.7,High,Medium,Yes,No,No,Medium,Near,No,No,78.4
STU01920,20,Male,14.4,97.0,53.5,68.8,5.9,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,55.3
STU01921,19,Female,16.2,100.0,53.4,61.1,10.0,High,High,Yes,No,Yes,Medium,Near,No,Yes,67.2
STU01922,17,Female,16.2,96.1,63.6,53.5,7.3,High,High,Yes,No,No,Medium,Far,No,No,78.4
STU01923,19,Male,26.0,79.7,37.8,88.6,7.2,Medium,Medium,Yes,Yes,No,High,Moderate,No,No,68.6
STU01924,20,Female,12.0,66.5,62.4,54.7,8.6,Low,Medium,Yes,Yes,No,Low,Moderate,No,No,55.4
STU01925,16,Male,13.9,96.7,71.0,73.3,4.2,Medium,Medium,Yes,Yes,No,Medium,Moderate,No,No,73.2
STU01926,17,Female,24.4,92.8,72.3,78.8,7.9,Medium,Medium,Yes,No,No,Low,Moderate,No,No,76.2
STU01927,16,Female,24.3,65.3,40.3,84.9,9.0,Low,Medium,Yes,No,No,Medium,Near,No,No,48.1
STU01928,15,Male,6.6,75.4,56.8,55.8,,High,Medium,Yes,Yes,No,High,Moderate,No,No,66.0
STU01929,16,Female,0.0,75.6,65.3,63.4,7.9,High,Medium,Yes,No,Yes,Low,Far,No,No,65.6
STU01930,15,Male,,92.3,51.6,91.6,5.5,Low,High,Yes,No,No,Low,Moderate,No,No,61.9
STU01931,15,Male,20.2,84.8,67.3,79.1,8.3,High,High,Yes,Yes,No,Medium,Moderate,No,No,73.0
STU01932,16,Female,17.5,82.4,67.8,51.8,5.3,High,Low,Yes,No,Yes,Medium,Far,No,No,72.0
STU01933,17,Male,10.1,80.8,49.2,71.8,9.3,High,Medium,Yes,No,No,Medium,Far,No,No,60.5
STU01934,20,Other,29.9,73.7,57.8,79.8,8.2,High,High,Yes,No,No,Low,Moderate,No,No,79.0
STU01935,19,Female,6.5,94.7,60.6,30.6,6.4,Low,Medium,Yes,No,No,Low,Moderate,No,No,41.1
